#                                                                                           
# .csv to store UE's information in HSS                                                     
# Kept in the following format: "Name,Auth,IMSI,Key,OP_Type,OP/OPc,AMF,SQN,QCI,IP_alloc"  
#                                                                                           
# Name:     Human readable name to help distinguish UE's. Ignored by the HSS                
# Auth:     Authentication algorithm used by the UE. Valid algorithms are XOR               
#           (xor) and MILENAGE (mil)                                                        
# IMSI:     UE's IMSI value                                                                 
# Key:      UE's key, where other keys are derived from. Stored in hexadecimal              
# OP_Type:  Operator's code type, either OP or OPc                                          
# OP/OPc:   Operator Code/Cyphered Operator Code, stored in hexadecimal                     
# AMF:      Authentication management field, stored in hexadecimal                          
# SQN:      UE's Sequence number for freshness of the authentication                        
# QCI:      QoS Class Identifier for the UE's default bearer.                               
# IP_alloc: IP allocation stratagy for the SPGW.                                            
#           With 'dynamic' the SPGW will automatically allocate IPs                         
#           With a valid IPv4 (e.g. '172.16.0.2') the UE will have a statically assigned IP.
#                                                                                           
# Note: Lines starting by '#' are ignored and will be overwritten                           
ue38,mil,208930000000038,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue39,mil,208930000000039,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue40,mil,208930000000040,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue41,mil,208930000000041,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue42,mil,208930000000042,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue43,mil,208930000000043,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue44,mil,208930000000044,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue45,mil,208930000000045,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue46,mil,208930000000046,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue47,mil,208930000000047,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue48,mil,208930000000048,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue49,mil,208930000000049,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue50,mil,208930000000050,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue51,mil,208930000000051,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue52,mil,208930000000052,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue53,mil,208930000000053,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue54,mil,208930000000054,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue55,mil,208930000000055,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue56,mil,208930000000056,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue57,mil,208930000000057,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue58,mil,208930000000058,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue59,mil,208930000000059,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue60,mil,208930000000060,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue61,mil,208930000000061,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue62,mil,208930000000062,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue63,mil,208930000000063,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue64,mil,208930000000064,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue65,mil,208930000000065,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue66,mil,208930000000066,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue67,mil,208930000000067,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue68,mil,208930000000068,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue69,mil,208930000000069,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue70,mil,208930000000070,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue71,mil,208930000000071,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue72,mil,208930000000072,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue73,mil,208930000000073,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue74,mil,208930000000074,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue75,mil,208930000000075,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue76,mil,208930000000076,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue77,mil,208930000000077,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue78,mil,208930000000078,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue79,mil,208930000000079,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue80,mil,208930000000080,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue81,mil,208930000000081,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue82,mil,208930000000082,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue83,mil,208930000000083,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue84,mil,208930000000084,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue85,mil,208930000000085,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue86,mil,208930000000086,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue87,mil,208930000000087,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue88,mil,208930000000088,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue89,mil,208930000000089,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue90,mil,208930000000090,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue91,mil,208930000000091,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue92,mil,208930000000092,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue93,mil,208930000000093,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue94,mil,208930000000094,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue95,mil,208930000000095,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue96,mil,208930000000096,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue97,mil,208930000000097,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue98,mil,208930000000098,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue99,mil,208930000000099,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue100,mil,208930000000100,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue101,mil,208930000000101,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue102,mil,208930000000102,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue103,mil,208930000000103,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue104,mil,208930000000104,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue105,mil,208930000000105,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue106,mil,208930000000106,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue107,mil,208930000000107,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue108,mil,208930000000108,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue109,mil,208930000000109,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue110,mil,208930000000110,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue111,mil,208930000000111,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue112,mil,208930000000112,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue113,mil,208930000000113,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue114,mil,208930000000114,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue115,mil,208930000000115,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue116,mil,208930000000116,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue117,mil,208930000000117,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue118,mil,208930000000118,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue119,mil,208930000000119,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue120,mil,208930000000120,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue121,mil,208930000000121,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue122,mil,208930000000122,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue123,mil,208930000000123,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue124,mil,208930000000124,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue125,mil,208930000000125,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue126,mil,208930000000126,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue127,mil,208930000000127,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue128,mil,208930000000128,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue129,mil,208930000000129,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue130,mil,208930000000130,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue131,mil,208930000000131,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue132,mil,208930000000132,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue133,mil,208930000000133,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue134,mil,208930000000134,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue135,mil,208930000000135,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue136,mil,208930000000136,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue137,mil,208930000000137,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue138,mil,208930000000138,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue139,mil,208930000000139,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue140,mil,208930000000140,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue141,mil,208930000000141,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue142,mil,208930000000142,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue143,mil,208930000000143,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue144,mil,208930000000144,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue145,mil,208930000000145,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue146,mil,208930000000146,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue147,mil,208930000000147,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue148,mil,208930000000148,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue149,mil,208930000000149,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue150,mil,208930000000150,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue151,mil,208930000000151,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue152,mil,208930000000152,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue153,mil,208930000000153,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue154,mil,208930000000154,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue155,mil,208930000000155,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue156,mil,208930000000156,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue157,mil,208930000000157,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue158,mil,208930000000158,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue159,mil,208930000000159,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue160,mil,208930000000160,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue161,mil,208930000000161,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue162,mil,208930000000162,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue163,mil,208930000000163,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue164,mil,208930000000164,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue165,mil,208930000000165,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue166,mil,208930000000166,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue167,mil,208930000000167,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue168,mil,208930000000168,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue169,mil,208930000000169,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue170,mil,208930000000170,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue171,mil,208930000000171,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue172,mil,208930000000172,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue173,mil,208930000000173,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue174,mil,208930000000174,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue175,mil,208930000000175,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue176,mil,208930000000176,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue177,mil,208930000000177,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue178,mil,208930000000178,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue179,mil,208930000000179,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue180,mil,208930000000180,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue181,mil,208930000000181,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue182,mil,208930000000182,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue183,mil,208930000000183,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue184,mil,208930000000184,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue185,mil,208930000000185,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue186,mil,208930000000186,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue187,mil,208930000000187,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue188,mil,208930000000188,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue189,mil,208930000000189,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue190,mil,208930000000190,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue191,mil,208930000000191,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue192,mil,208930000000192,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue193,mil,208930000000193,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue194,mil,208930000000194,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue195,mil,208930000000195,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue196,mil,208930000000196,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue197,mil,208930000000197,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue198,mil,208930000000198,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue199,mil,208930000000199,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue200,mil,208930000000200,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue201,mil,208930000000201,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
ue202,mil,208930000000202,00001111222233334444555566667777,opc,88889999aaaabbbbccccddddeeeeffff,8000,000000001234,7,dynamic
